epoch,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13
688,1.045314,0.87482065,0.2641054,0.46781185,0.032102805,0.15249409,4.0224757,1.8965839,3.64524,0.9834551,0.51313025,1.9127204,-0.0813555
689,1.0453048,0.8747582,0.26411292,0.4678216,0.032064524,0.15249307,4.0227804,1.8968064,3.6454463,0.98360246,0.5131703,1.9128106,-0.081407316
690,1.045275,0.87476605,0.26404536,0.46781203,0.032038406,0.1524852,4.0230837,1.897045,3.6456661,0.9836949,0.5131639,1.9129574,-0.08152613
691,1.0452491,0.8747458,0.26398778,0.46783343,0.03203449,0.1525006,4.0233865,1.8972794,3.6458943,0.9837689,0.5131705,1.9130797,-0.08162511
692,1.0452324,0.8747249,0.26397458,0.4677896,0.03202706,0.15251626,4.0236955,1.8975192,3.6461244,0.9838495,0.5132285,1.9131501,-0.08166151
693,1.0451782,0.8747132,0.2639784,0.46778554,0.031985536,0.15248689,4.023998,1.8977586,3.6463366,0.983987,0.51323044,1.9132936,-0.08177061
694,1.0451608,0.874666,0.26399618,0.46776402,0.03198346,0.1525047,4.0243034,1.8980002,3.646546,0.98414075,0.51326954,1.9133989,-0.08183517
695,1.0451075,0.874663,0.2639307,0.46780583,0.031953447,0.15250975,4.024606,1.8982275,3.6467705,0.98422414,0.5132636,1.9135356,-0.081941076
696,1.0450778,0.874651,0.2638782,0.46777844,0.031978995,0.15258427,4.024916,1.8984772,3.6470265,0.9842211,0.5133378,1.9135919,-0.08194993
697,1.045043,0.8746305,0.26379818,0.46779,0.032014184,0.15262482,4.0252213,1.8987207,3.6472578,0.9842869,0.51338184,1.9136783,-0.08199157
698,1.0449934,0.87460417,0.2637826,0.46778274,0.03200185,0.15263277,4.025522,1.8989592,3.6474688,0.9844033,0.5133964,1.9137973,-0.08206296
699,1.0449696,0.87456656,0.26380295,0.46774414,0.03197364,0.15264286,4.0258274,1.8991995,3.6476905,0.98449534,0.51342994,1.9138935,-0.082111575
700,1.0449723,0.87453675,0.26378286,0.46766523,0.03199366,0.1526854,4.026137,1.8994548,3.6479232,0.9845664,0.5135055,1.9139445,-0.0821134
701,1.044946,0.87453,0.26376393,0.46767062,0.031996336,0.15269937,4.0262895,1.8995821,3.6480384,0.9846108,0.5135289,1.9139915,-0.08213732
702,1.0449246,0.8745283,0.26373485,0.46766433,0.032000627,0.1527091,4.0264416,1.8997103,3.648145,0.9846896,0.51355094,1.9140397,-0.0821625
703,1.0449125,0.87450963,0.263737,0.46765682,0.03198492,0.15271474,4.026596,1.8998348,3.6482587,0.9847386,0.5135753,1.9140828,-0.08218492
704,1.0449008,0.87449306,0.26372936,0.46764687,0.0319688,0.15271504,4.026749,1.8999552,3.6483696,0.9847939,0.51358485,1.9141375,-0.08222159
705,1.04488,0.87448025,0.26372254,0.46764606,0.031963706,0.15272626,4.0269017,1.9000787,3.6484842,0.98484397,0.5135975,1.9141941,-0.082256585
706,1.044867,0.8744651,0.26371297,0.4676233,0.031972595,0.15275018,4.0270543,1.9002079,3.6486082,0.98485744,0.51362354,1.9142371,-0.08227426
707,1.0448544,0.87445784,0.26369083,0.46760467,0.031988766,0.15278105,4.0272074,1.9003435,3.6487381,0.98485345,0.5136614,1.9142692,-0.08227934
708,1.0448385,0.8744412,0.26366234,0.46762064,0.031989202,0.1527856,4.02736,1.9004637,3.6488533,0.98488814,0.5136836,1.9143035,-0.08229568
709,1.0448304,0.8744213,0.2636446,0.46761334,0.031994224,0.1527982,4.0275135,1.9005888,3.6489706,0.9849202,0.5137202,1.9143285,-0.08229811
710,1.0448266,0.87439764,0.26362664,0.46759856,0.03199998,0.15280767,4.027666,1.9007127,3.6490786,0.9849803,0.5137465,1.9143641,-0.0823128
711,1.0448204,0.87437594,0.2636383,0.46757802,0.03198583,0.15281942,4.0278187,1.9008405,3.6491926,0.98502684,0.5137737,1.9144075,-0.08233049
712,1.0448123,0.8743489,0.26362324,0.46758336,0.031984664,0.15282205,4.0279717,1.9009589,3.6493015,0.98508704,0.51378566,1.9144593,-0.08236821
713,1.0447997,0.87434,0.26362687,0.46755785,0.03197625,0.15282333,4.028125,1.9010886,3.649411,0.98515856,0.51380795,1.914511,-0.08239715
714,1.0447818,0.87433386,0.26360926,0.4675639,0.03194848,0.15280262,4.028276,1.9012027,3.6495159,0.98522407,0.51379514,1.9145855,-0.082459636
715,1.0447735,0.8743178,0.26359743,0.46754694,0.031951614,0.15282452,4.02843,1.9013255,3.6496365,0.98524815,0.513816,1.9146271,-0.08248433
716,1.0447556,0.8742966,0.26358485,0.467554,0.031960353,0.15284671,4.0285816,1.9014558,3.6497605,0.98527306,0.5138367,1.9146767,-0.082512066
717,1.0447463,0.8742896,0.26356846,0.46752185,0.03197846,0.15287822,4.028737,1.9015915,3.6498933,0.98527265,0.5138817,1.9147013,-0.08251198
718,1.0447167,0.8743032,0.26353478,0.4675109,0.031978037,0.15288524,4.0288887,1.901729,3.650015,0.98530746,0.51389885,1.9147581,-0.08254408
719,1.044707,0.8742701,0.26353303,0.46751365,0.031975817,0.15290867,4.029042,1.9018489,3.6501355,0.98532265,0.5139359,1.9147773,-0.082540326
720,1.0446887,0.8742587,0.26350713,0.46752593,0.031963374,0.15291023,4.0291934,1.9019618,3.650251,0.98535633,0.5139523,1.9148117,-0.08255799
721,1.0446837,0.8742512,0.26348767,0.46748897,0.031983346,0.15294002,4.0293484,1.9020938,3.6503701,0.98539746,0.5139972,1.9148345,-0.08255358
722,1.0446771,0.8742314,0.2634684,0.4674815,0.03199897,0.15295626,4.029501,1.9022224,3.6504824,0.98546416,0.51402503,1.9148765,-0.08257279
723,1.0446779,0.8741934,0.26348618,0.467472,0.031984303,0.15296562,4.0296535,1.9023467,3.650599,0.9855067,0.5140509,1.9149184,-0.08259015
724,1.0446696,0.8741847,0.26349366,0.46744004,0.031963725,0.15297157,4.029806,1.9024712,3.6507144,0.98556036,0.5140709,1.914963,-0.08261081
725,1.0446682,0.8741586,0.2634787,0.46743485,0.031973206,0.15299113,4.0299582,1.9026005,3.6508396,0.9855753,0.51410276,1.9149975,-0.08262148
726,1.0446565,0.87415093,0.26344457,0.46742538,0.031991918,0.15301622,4.0301113,1.9027299,3.6509705,0.98557705,0.5141315,1.9150332,-0.08263822
727,1.0446496,0.8741369,0.26342472,0.46740183,0.032011278,0.15304792,4.030264,1.9028611,3.6510992,0.98558074,0.5141756,1.9150513,-0.082631275
728,1.0446461,0.8741123,0.2634223,0.46738994,0.032014295,0.15306693,4.0304174,1.9029958,3.6512246,0.9856083,0.5142224,1.9150734,-0.0826269
729,1.044642,0.87408924,0.26343054,0.4673605,0.032007094,0.15307243,4.0305705,1.9031202,3.6513367,0.98566467,0.51425683,1.9150996,-0.08262848
730,1.0446484,0.8740583,0.26343706,0.46732706,0.032007672,0.15308389,4.0307236,1.9032484,3.6514513,0.98571295,0.51429224,1.9151292,-0.08263343
731,1.0446373,0.8740401,0.26345015,0.46732488,0.03197589,0.15308401,4.030876,1.9033664,3.6515665,0.985772,0.5143106,1.9151757,-0.08265889
732,1.0446426,0.874018,0.26343864,0.4672987,0.031989913,0.15310991,4.0310297,1.903493,3.651689,0.9858011,0.5143516,1.9151994,-0.08265619
733,1.0446368,0.8740032,0.26341295,0.46728715,0.032004096,0.15313311,4.031182,1.9036169,3.6518135,0.98581713,0.5143851,1.9152284,-0.08266036
734,1.0446316,0.8739883,0.26339793,0.46726865,0.032018673,0.15316452,4.0313344,1.9037484,3.6519394,0.9858426,0.5144287,1.9152534,-0.082657166
735,1.0446342,0.8739687,0.26338735,0.46723962,0.032026157,0.15318832,4.031489,1.9038787,3.6520643,0.9858661,0.5144774,1.9152714,-0.08264944
736,1.0446239,0.8739605,0.26337895,0.4672321,0.032011356,0.15319347,4.031643,1.904007,3.6521802,0.9859268,0.51450783,1.9153143,-0.08266725
737,1.0446194,0.8739546,0.26336306,0.4672056,0.03200185,0.15319875,4.0317965,1.904132,3.6522915,0.98599684,0.51453245,1.9153596,-0.08268897
738,1.0446166,0.8739283,0.26335037,0.46719977,0.03198835,0.1532087,4.031949,1.9042535,3.6524067,0.98603994,0.51455444,1.9154036,-0.08271086
739,1.0446035,0.87392265,0.26332134,0.46719295,0.031984664,0.15322712,4.0321016,1.9043784,3.6525254,0.98608613,0.51457465,1.9154521,-0.08273704
740,1.0446022,0.8738943,0.26331887,0.46717533,0.03198939,0.15325539,4.032255,1.9045019,3.6526482,0.98611176,0.51460975,1.9154794,-0.08274181
741,1.0446013,0.87388074,0.26329997,0.46715358,0.031999316,0.15328167,4.032409,1.9046285,3.6527705,0.9861379,0.51464254,1.9155115,-0.08274989
742,1.0446064,0.87385255,0.26329753,0.46715,0.03199969,0.15329553,4.032563,1.9047605,3.652897,0.9861669,0.51468456,1.9155384,-0.0827529
743,1.0446049,0.8738429,0.26329902,0.46712252,0.031997763,0.15329537,4.0327153,1.9048991,3.6530118,0.98623604,0.51471066,1.9155915,-0.082780145
744,1.0446062,0.8738163,0.26329684,0.4671107,0.031981926,0.15327875,4.0328665,1.9050194,3.6531167,0.986321,0.51472044,1.9156471,-0.082818925
745,1.0445989,0.8738049,0.2632892,0.46710137,0.031954773,0.15326644,4.033019,1.9051366,3.6532238,0.98639834,0.51472324,1.9157101,-0.08286501
746,1.0445862,0.8737946,0.26327395,0.46709222,0.031954307,0.15328655,4.033173,1.9052619,3.6533463,0.98643714,0.5147461,1.9157606,-0.08289423
747,1.0445886,0.87377447,0.26326808,0.46706134,0.031962335,0.15331864,4.0333285,1.9053929,3.6534739,0.9864654,0.5147932,1.9157829,-0.08289229
748,1.0445652,0.8737728,0.2632415,0.4670726,0.031950343,0.1533254,4.03348,1.905517,3.6535926,0.9865185,0.51480424,1.9158453,-0.08293212
749,1.0445583,0.87375987,0.26322427,0.4670454,0.03196016,0.15335484,4.033635,1.9056467,3.653716,0.9865588,0.5148413,1.9158812,-0.08294244
750,1.0445422,0.873748,0.2632163,0.46704274,0.031945076,0.15337113,4.03379,1.9057689,3.653841,0.98659074,0.51486886,1.9159238,-0.082959525
751,1.0445211,0.8737531,0.26317516,0.46705014,0.031928837,0.1533586,4.0339417,1.9058884,3.6539507,0.986666,0.51486564,1.915996,-0.083011776
752,1.0445197,0.87372786,0.263164,0.46703953,0.031933516,0.15336426,4.034094,1.9060143,3.6540675,0.986714,0.514885,1.9160445,-0.08303694
753,1.044516,0.873712,0.26315567,0.4670178,0.031935994,0.15338063,4.0342464,1.9061481,3.6541913,0.9867427,0.5149074,1.9160938,-0.083063595
754,1.0445111,0.87369156,0.26314756,0.46700102,0.031946674,0.15340303,4.0343995,1.9062799,3.6543176,0.98676866,0.51493806,1.9161273,-0.08307844
755,1.0444978,0.8736961,0.26312372,0.4669817,0.031940848,0.15340407,4.0345526,1.9064075,3.6544363,0.98681986,0.5149551,1.916171,-0.0831047
756,1.0444871,0.873686,0.26310375,0.46696398,0.03195362,0.15342264,4.0347056,1.9065397,3.6545618,0.98684597,0.5149811,1.9162152,-0.08312845
757,1.0444959,0.8736597,0.2631043,0.46695137,0.031940926,0.15343773,4.03486,1.906673,3.654689,0.98688,0.515027,1.9162401,-0.08312855
758,1.0444865,0.8736299,0.26312762,0.4669365,0.031934656,0.15345505,4.0350127,1.9067945,3.6548069,0.98693734,0.5150627,1.9162672,-0.083129905
759,1.044474,0.8736087,0.2631089,0.46692896,0.03195097,0.15346245,4.0351653,1.9069217,3.654923,0.9869979,0.51508445,1.9163172,-0.083158076
760,1.0444701,0.8736095,0.26310688,0.46690464,0.031937614,0.15346396,4.0353193,1.9070534,3.6550434,0.9870627,0.5151141,1.9163642,-0.08317821
761,1.044472,0.8735824,0.26310888,0.46687767,0.031928226,0.15346387,4.0354724,1.9071788,3.6551592,0.98712337,0.5151317,1.9164159,-0.08320699
762,1.0444686,0.8735552,0.26310667,0.46687323,0.03191789,0.15346307,4.035625,1.9073005,3.6552708,0.98720133,0.5151413,1.9164768,-0.08324623
763,1.044467,0.87352484,0.26312372,0.46686345,0.031909063,0.1534709,4.03578,1.9074266,3.6553898,0.98726517,0.5151709,1.9165243,-0.08326776
764,1.0444499,0.87351704,0.26310974,0.46686113,0.031903427,0.15346861,4.0359335,1.9075534,3.6555033,0.9873412,0.5151788,1.9165971,-0.083315805
765,1.0444278,0.8735257,0.26308748,0.4668453,0.03188522,0.15346326,4.0360866,1.9076756,3.6556215,0.98739845,0.5151806,1.9166673,-0.083364725
766,1.0444173,0.87349856,0.2630888,0.46683913,0.031892814,0.15349065,4.03624,1.9078075,3.655752,0.98741543,0.5152145,1.916709,-0.08337865
767,1.0443896,0.87350655,0.2630494,0.46684653,0.03188558,0.15349512,4.036393,1.9079273,3.6558762,0.98744357,0.51522034,1.9167663,-0.083415926
768,1.0443736,0.8735079,0.26301345,0.46684277,0.031896465,0.15351892,4.0365477,1.9080576,3.6560104,0.98744786,0.51524895,1.9168062,-0.083433524
769,1.0443678,0.87349975,0.2629913,0.46681526,0.031911965,0.15354365,4.036704,1.9081906,3.6561365,0.98748577,0.5152902,1.9168339,-0.08343664
770,1.0443698,0.8734775,0.2629778,0.46680892,0.03190586,0.15354893,4.036857,1.908317,3.6562552,0.987536,0.5153142,1.9168758,-0.0834544
771,1.0443486,0.8734589,0.26296464,0.46681818,0.031901114,0.15355194,4.037008,1.9084398,3.6563668,0.98760253,0.5153144,1.9169463,-0.08350364
772,1.0443494,0.87343293,0.26297385,0.4667956,0.031894322,0.15355992,4.037162,1.9085728,3.6564858,0.9876693,0.5153418,1.9169939,-0.08352415
773,1.0443388,0.8734213,0.262975,0.4667783,0.03188046,0.1535713,4.0373154,1.9086975,3.6566076,0.98771006,0.5153634,1.9170403,-0.08354553
774,1.0443263,0.8734189,0.26295552,0.46676314,0.031889826,0.15359427,4.03747,1.908826,3.6567426,0.98770934,0.5153952,1.917075,-0.083555765
775,1.0443109,0.8734085,0.2629273,0.46675986,0.031903464,0.15361531,4.0376225,1.9089558,3.6568713,0.987731,0.51542455,1.91711,-0.08356624
776,1.0443087,0.87339956,0.26289883,0.46673325,0.031930357,0.15364347,4.037777,1.9090935,3.6570027,0.9877496,0.51547015,1.9171327,-0.08356475
777,1.0443076,0.8733785,0.26289824,0.46671376,0.03191988,0.15365978,4.0379305,1.9092219,3.6571248,0.9877881,0.5155079,1.9171591,-0.08356462
778,1.044298,0.87336516,0.26288804,0.46670455,0.031916756,0.15368208,4.038083,1.9093564,3.657253,0.9878136,0.5155449,1.9171933,-0.083570056
779,1.0442863,0.873353,0.26288557,0.4666993,0.031905983,0.15369159,4.0382357,1.9094802,3.657373,0.98786527,0.515573,1.9172268,-0.08358076
780,1.0442927,0.87333,0.2628699,0.4666784,0.0319184,0.15370125,4.0383897,1.9096134,3.657496,0.9879114,0.5156052,1.9172629,-0.0835933
781,1.0443015,0.8733008,0.2628599,0.46666166,0.03192548,0.15371671,4.0385437,1.9097407,3.6576173,0.98795646,0.51564056,1.917292,-0.0835996
782,1.0442805,0.873312,0.2628316,0.46664208,0.03191796,0.15371573,4.038696,1.9098654,3.6577294,0.9880347,0.5156501,1.917351,-0.08363551
783,1.0442907,0.8732889,0.26282793,0.46661988,0.03190787,0.1537323,4.038852,1.9099927,3.6578555,0.9880791,0.51568985,1.9173784,-0.08364133
784,1.0442812,0.87327015,0.26284337,0.4665956,0.031890832,0.15374409,4.0390058,1.9101228,3.6579757,0.9881475,0.51572156,1.9174194,-0.08365454
785,1.0442659,0.8732528,0.26283944,0.46659356,0.031886578,0.15375377,4.039159,1.9102484,3.6581001,0.98818445,0.51574504,1.9174644,-0.0836762
786,1.0442718,0.87323153,0.26281428,0.4665914,0.03190026,0.15377711,4.0393133,1.9103813,3.6582346,0.9881981,0.51578426,1.9174926,-0.08368319
787,1.0442718,0.87321806,0.26279727,0.46656054,0.031927463,0.15381072,4.0394683,1.910518,3.6583652,0.9882273,0.5158326,1.9175124,-0.08367871
788,1.044271,0.87320536,0.26279318,0.46653977,0.031920668,0.15382352,4.0396237,1.91065,3.6584969,0.98824435,0.5158784,1.9175324,-0.08367491
789,1.0442618,0.8731971,0.2627739,0.46653932,0.031917617,0.15382178,4.039776,1.91078,3.658615,0.988303,0.5159022,1.9175771,-0.08369738
790,1.0442631,0.87318695,0.26275805,0.46650973,0.031924944,0.15383552,4.0399303,1.910912,3.658734,0.9883693,0.51593935,1.9176072,-0.08370685
791,1.0442554,0.8731638,0.26275674,0.46652225,0.03188928,0.15383025,4.0400834,1.9110287,3.6588564,0.988403,0.51595414,1.9176533,-0.08373408
792,1.0442495,0.8731569,0.26274115,0.4664927,0.03190618,0.15386736,4.040237,1.9111593,3.6589801,0.9884496,0.5159958,1.917678,-0.083732314
793,1.04424,0.87315166,0.26271048,0.46649086,0.0319177,0.15389234,4.040391,1.9112892,3.6591113,0.9884729,0.5160303,1.917713,-0.08374379
794,1.0442363,0.873134,0.2627008,0.466471,0.031916495,0.15390252,4.0405445,1.9114197,3.6592312,0.9885302,0.5160544,1.917758,-0.08376383
795,1.044244,0.87311155,0.26269367,0.46645424,0.0319193,0.15392275,4.0406976,1.9115487,3.6593554,0.98857194,0.51608557,1.9177934,-0.08377528
796,1.0442548,0.8730938,0.26269442,0.46643087,0.03190494,0.15393817,4.040851,1.9116806,3.6594884,0.98858804,0.5161205,1.9178253,-0.08378211
797,1.0442626,0.87308484,0.2626592,0.46639618,0.031936686,0.15397578,4.0410047,1.9118097,3.6596146,0.9886252,0.5161658,1.91784,-0.08377358
798,1.0442531,0.8730618,0.26267236,0.46638647,0.03191957,0.15398689,4.0411596,1.9119385,3.6597407,0.98867476,0.51620567,1.9178722,-0.08377763
799,1.0442444,0.87304676,0.26265773,0.46638492,0.03189302,0.15397064,4.0413117,1.9120556,3.6598487,0.98876166,0.5162103,1.9179335,-0.0838142
800,1.0442448,0.8730405,0.2626427,0.46636114,0.03190061,0.15399031,4.0414658,1.9121878,3.6599746,0.9888041,0.5162418,1.9179772,-0.0838301
801,1.0442505,0.8730246,0.2626462,0.4663456,0.031903356,0.15400581,4.0415425,1.9122514,3.6600373,0.9888263,0.5162623,1.9179888,-0.08382982
802,1.0442536,0.87300766,0.26264837,0.46633792,0.031905305,0.15401772,4.0416193,1.9123176,3.6601014,0.9888448,0.51628345,1.9180032,-0.083830975
803,1.044243,0.8730099,0.26263434,0.46634108,0.031898238,0.15401652,4.0416956,1.9123801,3.6601617,0.9888728,0.51628816,1.918034,-0.08385012
804,1.0442458,0.87300026,0.26262814,0.46632496,0.031903327,0.15402897,4.041772,1.9124439,3.6602225,0.9889005,0.51630867,1.9180461,-0.08384928
805,1.0442458,0.8729943,0.2626226,0.46631584,0.031899523,0.15403725,4.041848,1.9125136,3.6602862,0.9889241,0.5163262,1.9180696,-0.08385755
806,1.0442401,0.8729961,0.26261115,0.46630713,0.031890847,0.15403914,4.0419245,1.9125746,3.6603425,0.98896384,0.51633376,1.9180949,-0.08387051
807,1.0442351,0.87299085,0.26260278,0.4663044,0.03188649,0.15404607,4.042001,1.9126376,3.6604044,0.98898447,0.5163438,1.9181206,-0.083884194
808,1.0442374,0.8729815,0.262597,0.46629652,0.031884745,0.15405445,4.042077,1.9127029,3.660468,0.98900104,0.5163582,1.918141,-0.08389203
809,1.0442384,0.87296516,0.26259473,0.4662904,0.031890053,0.15406738,4.0421534,1.9127681,3.6605327,0.9890161,0.5163766,1.9181565,-0.08389621
810,1.0442333,0.8729632,0.26258633,0.46628296,0.03188606,0.15406941,4.0422297,1.9128319,3.6605947,0.98903996,0.5163862,1.918181,-0.083909474
811,1.0442333,0.87295514,0.26258144,0.46627447,0.031892024,0.15408097,4.042306,1.9128995,3.6606574,0.989065,0.5164055,1.9181974,-0.08391281
812,1.0442314,0.8729506,0.26257038,0.46626347,0.031893887,0.15408745,4.0423822,1.9129654,3.6607192,0.9890892,0.51641935,1.9182186,-0.08392192
813,1.04423,0.87294114,0.2625637,0.46625832,0.03188813,0.1540936,4.0424585,1.9130256,3.6607792,0.9891134,0.5164301,1.9182397,-0.083931215
814,1.0442305,0.87293524,0.2625592,0.4662513,0.03188649,0.15410775,4.042536,1.9130931,3.6608458,0.9891286,0.51645094,1.9182565,-0.08393381
815,1.0442263,0.87292606,0.26255268,0.46624336,0.031887807,0.15411891,4.0426126,1.9131578,3.660908,0.9891526,0.5164648,1.9182783,-0.08394293
816,1.0442264,0.8729222,0.2625471,0.4662335,0.031884033,0.15412469,4.042689,1.9132228,3.66097,0.9891784,0.5164797,1.918299,-0.08395089
817,1.0442246,0.87291735,0.26253965,0.46622866,0.031877138,0.15412161,4.042765,1.9132869,3.661028,0.98921394,0.516487,1.9183272,-0.08396662
818,1.044226,0.87290764,0.26254377,0.4662163,0.03186964,0.15412419,4.0428424,1.9133521,3.6610901,0.9892407,0.5165018,1.9183482,-0.0839748
819,1.0442282,0.8729002,0.26253226,0.4662089,0.031870354,0.1541293,4.0429187,1.913417,3.66115,0.98926985,0.5165127,1.918372,-0.08398672
820,1.0442233,0.8728975,0.2625257,0.46619385,0.031876657,0.15414353,4.042995,1.9134859,3.6612139,0.9892959,0.51652765,1.9183956,-0.08399657
821,1.0442165,0.87289214,0.2625168,0.46619785,0.03187117,0.1541475,4.0430713,1.9135506,3.661277,0.9893198,0.5165358,1.9184248,-0.08401321
822,1.0442212,0.87288153,0.26251125,0.4661847,0.03187032,0.15415476,4.0431476,1.9136118,3.6613364,0.98935205,0.5165497,1.9184402,-0.08401776
823,1.0442162,0.87286806,0.26251552,0.4661817,0.03186983,0.15416133,4.043224,1.9136779,3.6614,0.98937464,0.51656383,1.9184642,-0.08402844
824,1.0442158,0.8728634,0.2625082,0.4661709,0.03187014,0.15416454,4.0433006,1.9137458,3.6614623,0.9894057,0.5165774,1.9184902,-0.08404183
825,1.0442135,0.8728519,0.26250002,0.46616885,0.031874355,0.15416831,4.043377,1.9138095,3.6615224,0.98944014,0.51658934,1.9185143,-0.0840541
826,1.0442117,0.8728442,0.26250836,0.4661615,0.031855855,0.15416788,4.0434546,1.9138724,3.6615841,0.98947376,0.5166035,1.9185361,-0.084062584
827,1.0442052,0.8728343,0.26250598,0.4661568,0.03185397,0.1541699,4.043531,1.9139373,3.6616404,0.9895228,0.51661116,1.918568,-0.084079444
828,1.044203,0.87283045,0.26249626,0.4661483,0.031852074,0.15417105,4.043607,1.9140044,3.661701,0.98955864,0.51661706,1.918604,-0.08410217
829,1.044204,0.8728211,0.26249003,0.4661414,0.03185026,0.15417169,4.043684,1.9140668,3.6617603,0.9895919,0.51662236,1.9186352,-0.08412204
830,1.0442077,0.8728096,0.26249942,0.46612337,0.031846758,0.15418202,4.0437613,1.9141371,3.6618252,0.98962003,0.5166415,1.9186586,-0.08412964
831,1.0441952,0.87280625,0.26248845,0.46612725,0.031840686,0.1541804,4.0438375,1.9142025,3.661888,0.9896452,0.5166415,1.9187001,-0.08415793
832,1.044183,0.87281054,0.2624769,0.4661229,0.03183654,0.1541849,4.043914,1.9142677,3.6619503,0.98967624,0.51664877,1.9187322,-0.08417744
833,1.0441759,0.87280315,0.2624736,0.46611717,0.031834118,0.15419146,4.04399,1.9143322,3.6620138,0.9896992,0.5166594,1.918759,-0.084190935
834,1.0441694,0.87280226,0.2624626,0.46611217,0.03183365,0.1541978,4.044067,1.9144006,3.6620803,0.9897169,0.51667035,1.918788,-0.084206566
835,1.0441574,0.87279737,0.26245117,0.46611243,0.03183412,0.15420124,4.044143,1.9144657,3.662141,0.9897467,0.51667327,1.9188226,-0.084227294
