t,u1,u2,u3
3.563563563563563630e+00,8.592732456995624268e-01,-5.979472500056632889e-01,9.074028090424011150e-01
3.573573573573573636e+00,8.554751456049334291e-01,-5.901154512232262839e-01,9.176041496645936935e-01
3.583583583583583643e+00,8.516872145543401551e-01,-5.822290365885752772e-01,9.276240973890892416e-01
3.593593593593593649e+00,8.479114935844150880e-01,-5.742900521465408303e-01,9.374627932563451838e-01
3.603603603603603656e+00,8.441500003711668310e-01,-5.663005188244788490e-01,9.471204497043885784e-01
3.613613613613613662e+00,8.404047292299796634e-01,-5.582624324322699172e-01,9.565973505688163403e-01
3.623623623623623669e+00,8.366776511156139851e-01,-5.501777636623197409e-01,9.658938510827956847e-01
3.633633633633633675e+00,8.329707136222057606e-01,-5.420484580895588156e-01,9.750103778770633500e-01
3.643643643643643681e+00,8.292858409832671862e-01,-5.338764361714428697e-01,9.839474289799261530e-01
3.653653653653653688e+00,8.256249340716862450e-01,-5.256635932479524209e-01,9.927055738172608779e-01
3.663663663663663694e+00,8.219898703997265965e-01,-5.174117995415929983e-01,1.001285453212513721e+00
3.673673673673673701e+00,8.183825041190282423e-01,-5.091229001573951418e-01,1.009687779386701623e+00
3.683683683683683707e+00,8.148046660206066383e-01,-5.007987150829144030e-01,1.017913335958410714e+00
3.693693693693693714e+00,8.112581635348534714e-01,-4.924410391882312332e-01,1.025962977943797316e+00
3.703703703703703720e+00,8.077447807315362160e-01,-4.840516422259512064e-01,1.033837631756587605e+00
3.713713713713713727e+00,8.042662783197980225e-01,-4.756322688312045743e-01,1.041538295208077836e+00
3.723723723723723733e+00,8.008243936481584946e-01,-4.671846385216468778e-01,1.049066037507133897e+00
3.733733733733733740e+00,7.974208407045123570e-01,-4.587104456974584465e-01,1.056421999260191757e+00
3.743743743743743746e+00,7.940573101161310099e-01,-4.502113596413446217e-01,1.063607392471257018e+00
3.753753753753753752e+00,7.907354691496611965e-01,-4.416890245185359776e-01,1.070623500541905360e+00
3.763763763763763759e+00,7.874569617111258912e-01,-4.331450593767875445e-01,1.077471678271282540e+00
3.773773773773773765e+00,7.842234083459237448e-01,-4.245810581463798639e-01,1.084153351856104175e+00
3.783783783783783772e+00,7.810364062388295281e-01,-4.159985896401179883e-01,1.090670018890655513e+00
3.793793793793793778e+00,7.778975292139935771e-01,-4.073991975533324261e-01,1.097023248366791881e+00
3.803803803803803785e+00,7.748083277349425702e-01,-3.987844004638780304e-01,1.103214680673938686e+00
3.813813813813813791e+00,7.717703289045787507e-01,-3.901556918321354983e-01,1.109246027599090745e+00
3.823823823823823798e+00,7.687850364651802604e-01,-3.815145400010095944e-01,1.115119072326813399e+00
3.833833833833833804e+00,7.658539307984013611e-01,-3.728623881959307051e-01,1.120835669439241400e+00
3.843843843843843811e+00,7.629784689252719909e-01,-3.642006545248539506e-01,1.126397744916079358e+00
3.853853853853853817e+00,7.601600845061982081e-01,-3.555307319782594622e-01,1.131807296134602403e+00
3.863863863863863823e+00,7.574001878409617472e-01,-3.468539884291522157e-01,1.137066391869654858e+00
3.873873873873873830e+00,7.547001658687203518e-01,-3.381717666330624206e-01,1.142177172293651566e+00
3.883883883883883836e+00,7.520613821680077749e-01,-3.294853842280449641e-01,1.147141848976577005e+00
3.893893893893893843e+00,7.494851769567334454e-01,-3.207961337346800779e-01,1.151962704885985067e+00
3.903903903903903849e+00,7.469728670921826907e-01,-3.121052825560725608e-01,1.156642094387000386e+00
3.913913913913913856e+00,7.445257460710170694e-01,-3.034140729778525558e-01,1.161182443242316786e+00
3.923923923923923862e+00,7.421450840292737050e-01,-2.947237221681748842e-01,1.165586248612198617e+00
3.933933933933933869e+00,7.398321277423657305e-01,-2.860354221777196559e-01,1.169856079054479858e+00
3.943943943943943875e+00,7.375881006250821770e-01,-2.773503399396916036e-01,1.173994574524564127e+00
3.953953953953953881e+00,7.354142027315878627e-01,-2.686696172698207485e-01,1.178004446375425340e+00
3.963963963963963888e+00,7.333111556611926485e-01,-2.599939557985504468e-01,1.181887626900290922e+00
3.973973973973973894e+00,7.312743741414342580e-01,-2.513190267360506658e-01,1.185636015459184733e+00
3.983983983983983901e+00,7.293027750622400607e-01,-2.426433180710715065e-01,1.189247642793603399e+00
3.993993993993993907e+00,7.273968499435076174e-01,-2.339667359402530233e-01,1.192723440685393044e+00
4.004004004004004358e+00,7.255570681841428948e-01,-2.252891936630878333e-01,1.196064308989021274e+00
4.014014014014014364e+00,7.237838770620610429e-01,-2.166106117419228372e-01,1.199271115631576734e+00
4.024024024024024371e+00,7.220777017341856174e-01,-2.079309178619566656e-01,1.202344696612769548e+00
4.034034034034034377e+00,7.204389452364492463e-01,-1.992500468912413170e-01,1.205285856004931544e+00
4.044044044044044384e+00,7.188679884837932965e-01,-1.905679408806819075e-01,1.208095365953015810e+00
4.054054054054054390e+00,7.173651902701678740e-01,-1.818845490640364493e-01,1.210773966674596913e+00
4.064064064064064397e+00,7.159308872685320457e-01,-1.731998278579159334e-01,1.213322366459870683e+00
4.074074074074074403e+00,7.145653940308533958e-01,-1.645137408617843577e-01,1.215741241671654427e+00
4.084084084084084409e+00,7.132690029881085803e-01,-1.558262588579587826e-01,1.218031236745387158e+00
4.094094094094094416e+00,7.120419844502829942e-01,-1.471373598116092474e-01,1.220192964189128482e+00
4.104104104104104422e+00,7.108845866063706609e-01,-1.384470288707587149e-01,1.222227004583560594e+00
4.114114114114114429e+00,7.097970355243745644e-01,-1.297552583662831271e-01,1.224133906581986064e+00
4.124124124124124435e+00,7.087795351513065389e-01,-1.210620478119115717e-01,1.225914186910329384e+00
4.134134134134134442e+00,7.078322673131870468e-01,-1.123674039042259765e-01,1.227568330367136307e+00
4.144144144144144448e+00,7.069553917150454003e-01,-1.036713405226613316e-01,1.229096789823574065e+00
4.154154154154154455e+00,7.061490459409198728e-01,-9.497387872950563414e-02,1.230499986223431375e+00
4.164164164164164461e+00,7.054133454538573655e-01,-8.627504676989983246e-02,1.231778308583118431e+00
4.174174174174174468e+00,7.047483835959136300e-01,-7.757488007183788170e-02,1.232932113991666245e+00
4.184184184184184474e+00,7.041542315881532677e-01,-6.887342124616677164e-02,1.233961727610728198e+00
4.194194194194194480e+00,7.036309385306495079e-01,-6.017072008658638782e-02,1.234867442674578264e+00
4.204204204204204487e+00,7.031785314024845412e-01,-5.146683356964970590e-02,1.235649520490112119e+00
4.214214214214214493e+00,7.027970150617494083e-01,-4.276182585476276388e-02,1.236308190436847143e+00
4.224224224224224500e+00,7.024863722455436665e-01,-3.405576828418441226e-02,1.236843649966921532e+00
4.234234234234234506e+00,7.022465635699761677e-01,-2.534873938302650842e-02,1.237256064605095629e+00
4.244244244244244513e+00,7.020775275301639473e-01,-1.664082485925405530e-02,1.237545567948750369e+00
4.254254254254254519e+00,7.019791805002333351e-01,-7.932117603684951668e-03,1.237712261667888836e+00
4.264264264264264526e+00,7.019514167333191779e-01,7.772823100097858706e-04,1.237756215505135149e+00
4.274274274274274532e+00,7.019941083615653943e-01,9.487267625306328167e-03,1.237677467275734688e+00
4.284284284284284539e+00,7.021071053961244202e-01,1.819772390282786700e-02,1.237476022867554759e+00
4.294294294294294545e+00,7.022902357271575413e-01,2.690852952034439305e-02,1.237151856241083481e+00
4.304304304304304551e+00,7.025433051238350046e-01,3.561955567277302892e-02,1.236704909429430899e+00
4.314314314314314558e+00,7.028660972343357960e-01,4.433066637217791817e-02,1.236135092538328317e+00
4.324324324324324564e+00,7.032583735858475293e-01,5.304171844777016975e-02,1.235442283746128078e+00
4.334334334334334571e+00,7.037198735845667796e-01,6.175256154590791358e-02,1.234626329303804670e+00
4.344344344344344577e+00,7.042503145156989719e-01,7.046303813009630046e-02,1.233687043534953398e+00
4.354354354354354584e+00,7.048493915434582702e-01,7.917298348098744665e-02,1.232624208835791046e+00
4.364364364364364590e+00,7.055167777110675775e-01,8.788222569638060033e-02,1.231437575675156104e+00
4.374374374374374597e+00,7.062521239407586471e-01,9.659058569122164206e-02,1.230126862594508319e+00
4.384384384384384603e+00,7.070550590337719710e-01,1.052978771976039729e-01,1.228691756207928698e+00
4.394394394394394610e+00,7.079251896703570024e-01,1.140039067647676263e-01,1.227131911202119952e+00
4.404404404404404616e+00,7.088621004097718226e-01,1.227084737590998231e-01,1.225446950336405827e+00
4.414414414414414622e+00,7.098653536902834738e-01,1.314113703641347497e-01,1.223636464442731775e+00
4.424424424424424629e+00,7.109344898291675152e-01,1.401123815805535022e-01,1.221700012425664950e+00
4.434434434434434635e+00,7.120690270227086893e-01,1.488112852261844754e-01,1.219637121262392876e+00
4.444444444444444642e+00,7.132684613462001444e-01,1.575078519360025853e-01,1.217447286002725892e+00
4.454454454454454648e+00,7.145322667539443229e-01,1.662018451621302129e-01,1.215129969769094487e+00
4.464464464464464655e+00,7.158598950792518512e-01,1.748930211738364826e-01,1.212684603756551516e+00
4.474474474474474661e+00,7.172507760344426497e-01,1.835811290575375399e-01,1.210110587232770651e+00
4.484484484484484668e+00,7.187043172108453781e-01,1.922659107167967729e-01,1.207407287538047047e+00
4.494494494494494674e+00,7.202199040787971018e-01,2.009471008723240915e-01,1.204574040085297559e+00
4.504504504504504681e+00,7.217968999876441805e-01,2.096244270619771477e-01,1.201610148360060304e+00
4.514514514514514687e+00,7.234346461657414906e-01,2.182976096407597821e-01,1.198514883920494878e+00
4.524524524524524693e+00,7.251324617204527589e-01,2.269663617808234113e-01,1.195287486397381915e+00
4.534534534534534700e+00,7.268896436381505621e-01,2.356303894714662506e-01,1.191927163494124198e+00
4.544544544544544706e+00,7.287054667842163269e-01,2.442893915191335918e-01,1.188433090986744878e+00
4.554554554554554713e+00,7.305791839030401080e-01,2.529430595474176369e-01,1.184804412723889699e+00
4.564564564564564719e+00,7.325100256180208103e-01,2.615910779970575528e-01,1.181040240626825000e+00
4.574574574574574726e+00,7.344972004315661884e-01,2.702331241259397498e-01,1.177139654689438819e+00
4.584584584584584732e+00,7.365398947250929584e-01,2.788688680090974370e-01,1.173101702978240457e+00
4.594594594594594739e+00,7.386372727590263532e-01,2.874979725387108442e-01,1.168925401632360916e+00
4.604604604604604745e+00,7.407884766728004555e-01,2.961200934241073335e-01,1.164609734863552459e+00
4.614614614614614752e+00,7.429926264848583095e-01,3.047348791917611766e-01,1.160153654956188607e+00
4.624624624624624758e+00,7.452488200926515871e-01,3.133419711852933331e-01,1.155556082267264362e+00
4.634634634634634764e+00,7.475561332726409214e-01,3.219410035654727831e-01,1.150815905226396207e+00
4.644644644644644771e+00,7.499136196802955734e-01,3.305316033102143058e-01,1.145931980335822331e+00
4.654654654654654777e+00,7.523203108500937653e-01,3.391133902145803680e-01,1.140903132170401735e+00
4.664664664664664784e+00,7.547752161955224581e-01,3.476859768907802350e-01,1.135728153377615346e+00
4.674674674674674790e+00,7.572773230090772412e-01,3.562489687681701933e-01,1.130405804677565129e+00
4.684684684684684797e+00,7.598255964622628866e-01,3.648019640932536611e-01,1.124934814862974530e+00
4.694694694694694803e+00,7.624189796055925727e-01,3.733445539296808557e-01,1.119313880799188921e+00
4.704704704704704810e+00,7.650563933685884388e-01,3.818763221582493483e-01,1.113541667424174264e+00
4.714714714714714816e+00,7.677386700828304766e-01,3.903983064134195491e-01,1.107618984356643077e+00
4.724724724724724823e+00,7.704715993216139092e-01,3.989148609846161486e-01,1.101552436305834659e+00
4.734734734734734829e+00,7.732536021323295206e-01,4.074242328327223328e-01,1.095340645146307468e+00
4.744744744744744835e+00,7.760823484138035244e-01,4.159240734106554038e-01,1.088981470721877010e+00
4.754754754754754842e+00,7.789555242849610650e-01,4.244120427152460184e-01,1.082472863316012335e+00
4.764764764764764848e+00,7.818708320848263282e-01,4.328858092872377439e-01,1.075812863651836926e+00
4.774774774774774855e+00,7.848259903725219866e-01,4.413430502112876130e-01,1.068999602892128031e+00
4.784784784784784861e+00,7.878187339272696432e-01,4.497814511159657913e-01,1.062031302639317332e+00
4.794794794794794868e+00,7.908468137483899429e-01,4.581987061737555211e-01,1.054906274935490496e+00
4.804804804804804874e+00,7.939079970553019061e-01,4.665925181010534550e-01,1.047622922262386957e+00
4.814814814814814881e+00,7.970000672875237058e-01,4.749605981581692116e-01,1.040179737541400584e+00
4.824824824824824887e+00,8.001208241046723346e-01,4.833006661493258194e-01,1.032575304133579230e+00
4.834834834834834894e+00,8.032680833864632719e-01,4.916104504226593841e-01,1.024808295839624961e+00
4.844844844844844900e+00,8.064396772327112606e-01,4.998876878702193105e-01,1.016877476899893606e+00
4.854854854854854906e+00,8.096334539633294192e-01,5.081301239279679693e-01,1.008781701994395430e+00
4.864864864864864913e+00,8.128472781183301299e-01,5.163355125757812525e-01,1.000519916242794238e+00
4.874874874874874919e+00,8.160790304578241505e-01,5.245016163374480733e-01,9.920911552044087145e-01
4.884884884884884926e+00,8.193266079620212805e-01,5.326262062806704778e-01,9.834945448782108635e-01
4.894894894894894932e+00,8.225879238312301389e-01,5.407070620170639774e-01,9.747293017028271223e-01
4.904904904904904939e+00,8.258609074858581645e-01,5.487419717021568832e-01,9.657947325565381380e-01
4.914914914914914945e+00,8.291435045664115044e-01,5.567287320353911939e-01,9.566902347572784349e-01
4.924924924924924952e+00,8.324336769334952368e-01,5.646651482601215966e-01,9.474152960626366360e-01
4.934934934934934958e+00,8.357294026678132592e-01,5.725490341636163549e-01,9.379694946698554636e-01
4.944944944944944965e+00,8.390286760701680668e-01,5.803782120770568653e-01,9.283524992158316280e-01
4.954954954954954971e+00,8.423295076614613075e-01,5.881505128755375456e-01,9.185640687771162716e-01
4.964964964964964977e+00,8.456299241826930047e-01,5.958637759780662790e-01,9.086040528699141916e-01
4.974974974974974984e+00,8.489279685949625565e-01,6.035158493475638597e-01,8.984723914500845066e-01
4.984984984984984990e+00,8.522217000794677366e-01,6.111045894908643250e-01,8.881691149131402119e-01
4.994994994994994997e+00,8.555091940375052495e-01,6.186278614587152891e-01,8.776943440942487351e-01
5.005005005005005003e+00,8.587885420904706191e-01,6.260835388457771655e-01,8.670482902682312698e-01
5.015015015015015010e+00,8.620578520798583000e-01,6.334695037906237225e-01,8.562312551495632196e-01
5.025025025025025016e+00,8.653152480672614555e-01,6.407836469757418607e-01,8.452436308923740871e-01
5.035035035035035023e+00,8.685588703343719574e-01,6.480238676275318355e-01,8.340859000904472520e-01
5.045045045045045029e+00,8.717868753829807194e-01,6.551880735163067015e-01,8.227586357772205261e-01
5.055055055055055035e+00,8.749974359349772524e-01,6.622741809562933124e-01,8.112625014257855982e-01
5.065065065065065042e+00,8.781887409323499982e-01,6.692801148056310989e-01,7.995982509488881451e-01
5.075075075075075048e+00,8.813589955371862183e-01,6.762038084663732906e-01,7.877667286989280537e-01
5.085085085085085055e+00,8.845064211316719938e-01,6.830432038844860276e-01,7.757688694679593100e-01
5.095095095095095061e+00,8.876292553180921141e-01,6.897962515498483604e-01,7.636056984876899989e-01
5.105105105105105068e+00,8.907257519188304107e-01,6.964609104962531383e-01,7.512783314294821935e-01
5.115115115115115074e+00,8.937941809763692014e-01,7.030351483014058989e-01,7.387879744043517327e-01
5.125125125125125081e+00,8.968328287532898457e-01,7.095169410869256454e-01,7.261359239629695539e-01
5.135135135135135087e+00,8.998399977322726340e-01,7.159042735183445139e-01,7.133235670956595831e-01
5.145145145145145094e+00,9.028140066160962318e-01,7.221951388051077725e-01,7.003523812324004005e-01
5.155155155155155100e+00,9.057531903276385687e-01,7.283875387005742663e-01,6.872239342428242415e-01
5.165165165165165106e+00,9.086559000098761718e-01,7.344794835020153068e-01,6.739398844362179952e-01
5.175175175175175113e+00,9.115205030258843877e-01,7.404689920506160039e-01,6.605019805615224282e-01
5.185185185185185119e+00,9.143453829588374937e-01,7.463540917314746004e-01,6.469120618073320728e-01
5.195195195195195126e+00,9.171289396120083648e-01,7.521328184736024713e-01,6.331720578018955603e-01
5.205205205205205132e+00,9.198695890087689175e-01,7.578032167499239025e-01,6.192839886131165095e-01
5.215215215215215139e+00,9.225657633925897771e-01,7.633633395772767560e-01,6.052499647485513057e-01
5.225225225225225145e+00,9.252159112270403885e-01,7.688112485164120269e-01,5.910721871554110995e-01
5.235235235235235152e+00,9.278184971957890159e-01,7.741450136719938424e-01,5.767529472205611407e-01
5.245245245245245158e+00,9.303720022026027436e-01,7.793627136925995735e-01,5.622946267705208889e-01
5.255255255255255165e+00,9.328749233713473643e-01,7.844624357707196127e-01,5.476996980714634589e-01
5.265265265265265171e+00,9.353257740459877123e-01,7.894422756427578181e-01,5.329707238292161753e-01
5.275275275275275177e+00,9.377230837905872196e-01,7.943003375890309581e-01,5.181103571892605730e-01
5.285285285285285184e+00,9.400653983893083598e-01,7.990347344337696001e-01,5.031213417367325080e-01
5.295295295295295190e+00,9.423512798464122042e-01,8.036435875451166666e-01,4.880065114964211581e-01
5.305305305305305197e+00,9.445793063862586436e-01,8.081250268351287680e-01,4.727687909327706883e-01
5.315315315315315203e+00,9.467480724533063885e-01,8.124771907597758691e-01,4.574111949498785856e-01
5.325325325325325210e+00,9.488561887121134131e-01,8.166982263189406233e-01,4.419368288914968801e-01
5.335335335335335216e+00,9.509022820473356230e-01,8.207862890564192604e-01,4.263488885410315898e-01
5.345345345345345223e+00,9.528849955637285207e-01,8.247395430599213650e-01,4.106506601215428320e-01
5.355355355355355229e+00,9.548029885861462063e-01,8.285561609610690992e-01,3.948455202957443788e-01
5.365365365365365236e+00,9.566549366595412662e-01,8.322343239353984234e-01,3.789369361660047675e-01
5.375375375375375242e+00,9.584395315489655509e-01,8.357722217023582090e-01,3.629284652743463013e-01
5.385385385385385248e+00,9.601554812395695082e-01,8.391680525253106815e-01,3.468237556024450496e-01
5.395395395395395255e+00,9.618015099366024057e-01,8.424200232115310882e-01,3.306265455716320689e-01
5.405405405405405261e+00,9.633763580654123304e-01,8.455263491122080310e-01,3.143406640428912935e-01
5.415415415415415268e+00,9.648787822714461893e-01,8.484852541224430222e-01,2.979700303168616449e-01
5.425425425425425274e+00,9.663075554202497086e-01,8.512949706812515949e-01,2.815186541338356996e-01
5.435435435435435281e+00,9.676614665974675455e-01,8.539537397715610823e-01,2.649906356737604662e-01
5.445445445445445287e+00,9.689393211088429547e-01,8.564598109202133935e-01,2.483901655562361643e-01
5.455455455455455294e+00,9.701399404802181214e-01,8.588114421979627933e-01,2.317215248405187777e-01
5.465465465465465300e+00,9.712621624575340507e-01,8.610069002194775667e-01,2.149890850255167241e-01
5.475475475475475307e+00,9.723048410068304559e-01,8.630444601433379104e-01,1.981973080497929640e-01
5.485485485485485313e+00,9.732668463142462034e-01,8.649224056720381526e-01,1.813507462915648905e-01
5.495495495495495319e+00,9.741470647860184240e-01,8.666390290519858652e-01,1.644540425687038843e-01
5.505505505505505326e+00,9.749443990484835121e-01,8.681926310735015306e-01,1.475119301387352033e-01
5.515515515515515332e+00,9.756577679480764598e-01,8.695815210708188747e-01,1.305292326988378715e-01
5.525525525525525339e+00,9.762861065513313008e-01,8.708040169220847559e-01,1.135108643858464550e-01
5.535535535535535345e+00,9.768283661448804445e-01,8.718584450493596094e-01,9.646182977624717658e-02
5.545545545545545352e+00,9.772835142354556748e-01,8.727431404186161146e-01,7.938722388618280057e-02
5.555555555555555358e+00,9.776505345498871513e-01,8.734564465397415267e-01,6.229223217144852498e-02
5.565565565565565365e+00,9.779284270351039643e-01,8.739967154665351234e-01,4.518213052749464609e-02
5.575575575575575371e+00,9.781162078581341346e-01,8.743623077967102031e-01,2.806228528942456002e-02
5.585585585585585378e+00,9.782097564483158703e-01,8.745497658448132539e-01,1.093744659163987595e-02
5.595595595595595384e+00,9.781995439672446224e-01,8.745533666336354761e-01,-6.189257068180516880e-03
5.605605605605605390e+00,9.780871256677544645e-01,8.743747767608114341e-01,-2.331277577232299114e-02
5.615615615615615397e+00,9.778748609913608947e-01,8.740161644702315602e-01,-4.042797451655096019e-02
5.625625625625625403e+00,9.775650878577827330e-01,8.734796873250567639e-01,-5.752980037802365998e-02
5.635635635635635410e+00,9.771601226649421212e-01,8.727674922077189867e-01,-7.461328251529622535e-02
5.645645645645645416e+00,9.766622602889640792e-01,8.718817153199205361e-01,-9.167353216831962415e-02
5.655655655655655423e+00,9.760737740841770593e-01,8.708244821826345294e-01,-1.087057426584406572e-01
5.665665665665665429e+00,9.753969158831126141e-01,8.695979076361047833e-01,-1.257051893884020832e-01
5.675675675675675436e+00,9.746339159965056176e-01,8.682040958398459241e-01,-1.426672298423423135e-01
5.685685685685685442e+00,9.737869832132939329e-01,8.666451402726429443e-01,-1.595873035857958422e-01
5.695695695695695449e+00,9.728583048006187450e-01,8.649231237325519794e-01,-1.764609322656929269e-01
5.705705705705705455e+00,9.718500465038243386e-01,8.630401183368994200e-01,-1.932837196103595057e-01
5.715715715715715461e+00,9.707643525464584311e-01,8.609981855222825775e-01,-2.100513514295177242e-01
5.725725725725725468e+00,9.696033456302716180e-01,8.587993760445695735e-01,-2.267595956142852698e-01
5.735735735735735474e+00,9.683691269352178166e-01,8.564457299788988953e-01,-2.434043021371758431e-01
5.745745745745745481e+00,9.670637761194542659e-01,8.539392767196800627e-01,-2.599814030520988806e-01
5.755755755755755487e+00,9.656893513193411938e-01,8.512820349805930720e-01,-2.764869124943599710e-01
5.765765765765765494e+00,9.642478891494421500e-01,8.484760127945886188e-01,-2.929169266806600502e-01
5.775775775775775500e+00,9.627414047025236732e-01,8.455232075138883197e-01,-3.092676239090965118e-01
5.785785785785785507e+00,9.611718915495558457e-01,8.424256058099840461e-01,-3.255352645591619853e-01
5.795795795795795513e+00,9.595413217397117389e-01,8.391851836736388126e-01,-3.417161910917453915e-01
5.805805805805805520e+00,9.578516458003674128e-01,8.358039064148862218e-01,-3.578068280491313868e-01
5.815815815815815526e+00,9.561047927371025823e-01,8.322837286630302422e-01,-3.738036820550005301e-01
5.825825825825825532e+00,9.543026700336998402e-01,8.286265943666459854e-01,-3.897033418144290606e-01
5.835835835835835539e+00,9.524471636521448792e-01,8.248344367935790400e-01,-4.055024781138891199e-01
5.845845845845845545e+00,9.505401380326269356e-01,8.209091785309455824e-01,-4.211978438212489184e-01
5.855855855855855552e+00,9.485834360935382348e-01,8.168527314851327104e-01,-4.367862738857724580e-01
5.865865865865865558e+00,9.465788792314741018e-01,8.126669968817982204e-01,-4.522646853381193099e-01
5.875875875875875565e+00,9.445282673212331837e-01,8.083538652658701640e-01,-4.676300772903450587e-01
5.885885885885885571e+00,9.424333787158172271e-01,8.039152165015479579e-01,-4.828795309359014132e-01
5.895895895895895578e+00,9.402959702464314118e-01,7.993529197723011626e-01,-4.980102095496354853e-01
5.905905905905905584e+00,9.381177772224837952e-01,7.946688335808703707e-01,-5.130193584877907886e-01
5.915915915915915591e+00,9.359005134315858676e-01,7.898648057492666519e-01,-5.279043051880057957e-01
5.925925925925925597e+00,9.336458711395519972e-01,7.849426734187718857e-01,-5.426624591693158806e-01
5.935935935935935603e+00,9.313555210904002069e-01,7.799042630499385398e-01,-5.572913120321516534e-01
5.945945945945945610e+00,9.290311125063513975e-01,7.747513904225900028e-01,-5.717884374583398488e-01
5.955955955955955616e+00,9.266742730878296808e-01,7.694858606358200293e-01,-5.861514912111026598e-01
5.965965965965965623e+00,9.242866090134623791e-01,7.641094681079934059e-01,-6.003782111350586259e-01
5.975975975975975629e+00,9.218697049400800259e-01,7.586239965767452853e-01,-6.144664171562217447e-01
5.985985985985985636e+00,9.194251240027164762e-01,7.530312190989818522e-01,-6.284140112820021384e-01
5.995995995995995642e+00,9.169544078146085742e-01,7.473328980508797681e-01,-6.422189776012056095e-01
6.006006006006005649e+00,9.144590764671964855e-01,7.415307851278862827e-01,-6.558793822840343068e-01
6.016016016016015655e+00,9.119406285301234760e-01,7.356266213447195668e-01,-6.693933735820851716e-01
6.026026026026025662e+00,9.094005410512360221e-01,7.296221370353684899e-01,-6.827591818283519354e-01
6.036036036036035668e+00,9.068402695565838112e-01,7.235190518530925097e-01,-6.959751194372238992e-01
6.046046046046045674e+00,9.042612480504197414e-01,7.173190747704216719e-01,-7.090395809044863773e-01
6.056056056056055681e+00,9.016648890152000329e-01,7.110239040791570542e-01,-7.219510428073199204e-01
6.066066066066065687e+00,8.990525834115838943e-01,7.046352273903699892e-01,-7.347080638043019807e-01
6.076076076076075694e+00,8.964257006784336346e-01,6.981547216344029527e-01,-7.473092846354046914e-01
6.086086086086085700e+00,8.937855887328151061e-01,6.915840530608686754e-01,-7.597534281219973096e-01
6.096096096096095707e+00,8.911335739699970393e-01,6.849248772386509199e-01,-7.720392991668435512e-01
6.106106106106105713e+00,8.884709612634514864e-01,6.781788390559039259e-01,-7.841657847541040338e-01
6.116116116116115720e+00,8.857990339648537104e-01,6.713475727200528542e-01,-7.961318539493349444e-01
6.126126126126125726e+00,8.831190539040821852e-01,6.644327017577933425e-01,-8.079365578994879282e-01
6.136136136136135732e+00,8.804322613892184846e-01,6.574358390150918385e-01,-8.195790298329111989e-01
6.146146146146145739e+00,8.777398752065473930e-01,6.503585866571853780e-01,-8.310584850593482065e-01
6.156156156156155745e+00,8.750430926205570170e-01,6.432025361685820286e-01,-8.423742209699387473e-01
6.166166166166165752e+00,8.723430893739383407e-01,6.359692683530597801e-01,-8.535256170372182982e-01
6.176176176176175758e+00,8.696410196875860033e-01,6.286603533336682093e-01,-8.645121348151176832e-01
6.186186186186185765e+00,8.669380162605972995e-01,6.212773505527271478e-01,-8.753333179389644059e-01
6.196196196196195771e+00,8.642351902702734012e-01,6.138218087718270155e-01,-8.859887921254812060e-01
6.206206206206205778e+00,8.615336313721178030e-01,6.062952660718292641e-01,-8.964782651727868368e-01
6.216216216216215784e+00,8.588344076998380983e-01,5.986992498528659334e-01,-9.068015269603962869e-01
6.226226226226225791e+00,8.561385658653443143e-01,5.910352768343394292e-01,-9.169584494492200033e-01
6.236236236236235797e+00,8.534471309587502441e-01,5.833048530549231891e-01,-9.269489866815640022e-01
6.246246246246245803e+00,8.507611065483723367e-01,5.755094738725612391e-01,-9.367731747811308685e-01
6.256256256256255810e+00,8.480814746807308069e-01,5.676506239644683038e-01,-9.464311319530188671e-01
6.266266266266265816e+00,8.454091958805486362e-01,5.597297773271298071e-01,-9.559230584837213884e-01
6.276276276276275823e+00,8.427452091507520171e-01,5.517483972763022049e-01,-9.652492367411290575e-01
6.286286286286285829e+00,8.400904319724706859e-01,5.437079364470118747e-01,-9.744100311745267362e-01
6.296296296296295836e+00,8.374457603050372567e-01,5.356098367935564486e-01,-9.834058883145961882e-01
6.306306306306305842e+00,8.348120685859875545e-01,5.274555295895041462e-01,-9.922373367734149685e-01
6.316316316316315849e+00,8.321902097310607260e-01,5.192464354276939975e-01,-1.000904987244455757e+00
6.326326326326325855e+00,8.295810151341990180e-01,5.109839642202353982e-01,-1.009409532502588469e+00
6.336336336336335862e+00,8.269852946675477767e-01,5.026695151985087762e-01,-1.017751747404077589e+00
6.346346346346345868e+00,8.244038366814558927e-01,4.943044769131650362e-01,-1.025932488886583949e+00
6.356356356356355874e+00,8.218374080044750229e-01,4.858902272341258377e-01,-1.033952695969164282e+00
6.366366366366365881e+00,8.192867539433603685e-01,4.774281333505835390e-01,-1.041813389752270780e+00
6.376376376376375887e+00,8.167525982830701192e-01,4.689195517710013639e-01,-1.049515673417751760e+00
6.386386386386385894e+00,8.142356432867655647e-01,4.603658283231128467e-01,-1.057060732228851885e+00
6.396396396396395900e+00,8.117365696958114274e-01,4.517682981539226650e-01,-1.064449833530211054e+00
6.406406406406405907e+00,8.092560367297755297e-01,4.431282857297058064e-01,-1.071684326747864624e+00
6.416416416416416801e+00,8.067946820864286828e-01,4.344471048360072363e-01,-1.078765643389246076e+00
6.426426426426426808e+00,8.043531219417454636e-01,4.257260585776452277e-01,-1.085695297043180796e+00
6.436436436436436814e+00,8.019390557750825099e-01,4.169715090867879836e-01,-1.092470680104691061e+00
